,x,y,z,c
47,0.20000000298023224,0.9700824618339539,-0.09375,-2.8702184726170366e-11
48,0.20000000298023224,0.9700824618339539,-0.078125,-3.083523020253054e-11
49,0.20000000298023224,0.9700824618339539,-0.0625,-3.237372175890485e-11
50,0.20000000298023224,0.9700824618339539,-0.046875,-3.2863933796534184e-11
51,0.20000000298023224,0.9700824618339539,-0.03125,-3.216978072817511e-11
52,0.20000000298023224,0.9700824618339539,-0.015625,-3.147180432927499e-11
53,0.20000000298023224,0.9700824618339539,3.270744727133423e-18,-3.062128328679137e-11
54,0.20000000298023224,0.9700824618339539,0.015625,-3.051134345177786e-11
55,0.20000000298023224,0.9700824618339539,0.03125,-3.10279336945829e-11
56,0.20000000298023224,0.9700824618339539,0.046875,-3.067655157673599e-11
57,0.20000000298023224,0.9700824618339539,0.0625,-2.996423595358344e-11
58,0.20000000298023224,0.9700824618339539,0.078125,-2.8391755960144316e-11
59,0.20000000298023224,0.9700824618339539,0.09375,-2.655593800415801e-11
60,0.20000000298023224,0.9700824618339539,0.109375,-2.365698435757846e-11
61,0.20000000298023224,0.9700824618339539,0.125,-1.9763827727170558e-11
62,0.20000000298023224,0.9700824618339539,0.140625,-1.6263075955369466e-11
63,0.20000000298023224,0.9700824618339539,0.15625,-1.2739190778654486e-11
64,0.20000000298023224,0.9700824618339539,0.171875,-9.304499011542067e-12
65,0.20000000298023224,0.8812540173530579,0.5,1.2133243194878407e-11
66,0.20000000298023224,0.8004552721977234,0.5,-1.8493059861235395e-10
67,0.20000000298023224,0.7269603610038757,0.5,-5.90069937356219e-10
68,0.20000000298023224,0.6601091623306274,0.5,4.9590132000787435e-09
69,0.20000000298023224,0.5993009805679321,0.5,1.9280646412767055e-08
70,0.20000000298023224,0.5439896583557129,0.5,-6.799140805924253e-08
71,0.20000000298023224,0.49367818236351013,0.5,4.0797348788146337e-07
72,0.20000000298023224,0.447914719581604,0.5,1.2386906746542081e-05
73,0.20000000298023224,0.4062880575656891,0.5,0.00010083943197969347
74,0.20000000298023224,0.36842426657676697,0.5,0.0005136632826179266
75,0.20000000298023224,0.3339832127094269,0.5,0.001589332357980311
76,0.20000000298023224,0.30265551805496216,0.5,0.003108580829575658
77,0.20000000298023224,0.274159699678421,0.5,0.004263207316398621
78,0.20000000298023224,0.24823977053165436,0.5,0.0046941787004470825
79,0.20000000298023224,0.2246629148721695,0.5,0.004653280600905418
80,0.20000000298023224,0.2032172977924347,0.5,0.004422251135110855
81,0.20000000298023224,0.1837102770805359,0.5,0.00415927404537797
82,0.20000000298023224,0.16596661508083344,0.5,0.003916383255273104
83,0.20000000298023224,0.14982691407203674,0.5,0.003707702737301588
84,0.20000000298023224,0.13514617085456848,0.5,0.0035339691676199436
85,0.20000000298023224,0.1217925027012825,0.5,0.0033846565056592226
86,0.20000000298023224,0.10964595526456833,0.5,0.003252277849242091
87,0.20000000298023224,0.09859739989042282,0.5,0.0031370180658996105
88,0.20000000298023224,0.08854759484529495,0.5,0.0030419286340475082
89,0.20000000298023224,0.0794062465429306,0.5,0.0029667119961231947
90,0.20000000298023224,0.07109124213457108,0.5,0.002908690134063363
91,0.20000000298023224,0.06352788209915161,0.5,0.002864531707018614
92,0.20000000298023224,0.05664821341633797,0.5,0.0028307894244790077
93,0.20000000298023224,0.050390440970659256,0.5,0.002804514952003956
94,0.20000000298023224,0.04469834268093109,0.5,0.002783376956358552
95,0.20000000298023224,0.03952078893780708,0.5,0.002765436889603734
96,0.20000000298023224,0.034811265766620636,0.5,0.00274910987354815
97,0.20000000298023224,0.03052746318280697,0.5,0.0027332757599651814
98,0.20000000298023224,0.02663089893758297,0.5,0.0027172754053026438
99,0.20000000298023224,0.02308656834065914,0.5,0.0027008240576833487
100,0.20000000298023224,0.01986262947320938,0.5,0.002683845115825534
101,0.20000000298023224,0.016930121928453445,0.5,0.002666365820914507
102,0.20000000298023224,0.014262701384723186,0.5,0.0026484800036996603
103,0.20000000298023224,0.011836404912173748,0.5,0.0026302854530513287
104,0.20000000298023224,0.009629434905946255,0.5,0.0026118687819689512
105,0.20000000298023224,0.007621966302394867,0.5,0.0025932530406862497
106,0.20000000298023224,0.005795964505523443,0.5,0.00257432134822011
107,0.20000000298023224,0.004135025665163994,0.5,0.0025548271369189024
108,0.20000000298023224,0.002624229295179248,0.5,0.002534366212785244
109,0.20000000298023224,0.0012500024167820811,0.5,0.0025118927005678415
110,0.20000000298023224,-3.061515884555943e-17,0.5,0.002318279817700386
111,0.20000000298023224,0.8812540173530579,-0.5,1.1212369574464809e-11
112,0.20000000298023224,0.8004552721977234,-0.5,-2.1814333672764974e-10
113,0.20000000298023224,0.7269603610038757,-0.5,-5.75292091742341e-10
114,0.20000000298023224,0.6601091623306274,-0.5,5.993150420380289e-09
115,0.20000000298023224,0.5993009805679321,-0.5,1.9701813513961497e-08
116,0.20000000298023224,0.5439896583557129,-0.5,-9.137689715998931e-08
117,0.20000000298023224,0.49367818236351013,-0.5,-2.3730555298584477e-08
118,0.20000000298023224,0.447914719581604,-0.5,1.1327942047500983e-05
119,0.20000000298023224,0.4062880575656891,-0.5,0.00012612814316526055
120,0.20000000298023224,0.36842426657676697,-0.5,0.0006772244232706726
121,0.20000000298023224,0.3339832127094269,-0.5,0.0020647451747208834
122,0.20000000298023224,0.30265551805496216,-0.5,0.003988797310739756
123,0.20000000298023224,0.274159699678421,-0.5,0.005485838279128075
124,0.20000000298023224,0.24823977053165436,-0.5,0.006074903532862663
125,0.20000000298023224,0.2246629148721695,-0.5,0.006013214588165283
126,0.20000000298023224,0.2032172977924347,-0.5,0.005663550458848476
127,0.20000000298023224,0.1837102770805359,-0.5,0.00525703513994813
128,0.20000000298023224,0.16596661508083344,-0.5,0.004899405408650637
129,0.20000000298023224,0.14982691407203674,-0.5,0.004597180522978306
130,0.20000000298023224,0.13514617085456848,-0.5,0.0043455371633172035
131,0.20000000298023224,0.1217925027012825,-0.5,0.004140388686209917
132,0.20000000298023224,0.10964595526456833,-0.5,0.003971487283706665
133,0.20000000298023224,0.09859739989042282,-0.5,0.003833780763670802
134,0.20000000298023224,0.08854759484529495,-0.5,0.003724021604284644
135,0.20000000298023224,0.0794062465429306,-0.5,0.003637470304965973
136,0.20000000298023224,0.07109124213457108,-0.5,0.003568521933630109
137,0.20000000298023224,0.06352788209915161,-0.5,0.0035127869341522455
138,0.20000000298023224,0.05664821341633797,-0.5,0.003467126516625285
139,0.20000000298023224,0.050390440970659256,-0.5,0.00342937302775681
140,0.20000000298023224,0.04469834268093109,-0.5,0.003397880122065544
141,0.20000000298023224,0.03952078893780708,-0.5,0.003371194005012512
142,0.20000000298023224,0.034811265766620636,-0.5,0.0033477747347205877
143,0.20000000298023224,0.03052746318280697,-0.5,0.003326225560158491
144,0.20000000298023224,0.02663089893758297,-0.5,0.00330548919737339
145,0.20000000298023224,0.02308656834065914,-0.5,0.0032847989350557327
146,0.20000000298023224,0.01986262947320938,-0.5,0.003263707971200347
147,0.20000000298023224,0.016930121928453445,-0.5,0.003242019098252058
148,0.20000000298023224,0.014262701384723186,-0.5,0.0032196773681789637
149,0.20000000298023224,0.011836404912173748,-0.5,0.003196747275069356
150,0.20000000298023224,0.009629434905946255,-0.5,0.0031733151990920305
151,0.20000000298023224,0.007621966302394867,-0.5,0.003149411641061306
152,0.20000000298023224,0.005795964505523443,-0.5,0.0031249437015503645
153,0.20000000298023224,0.004135025665163994,-0.5,0.003099646884948015
154,0.20000000298023224,0.002624229295179248,-0.5,0.003073066007345915
155,0.20000000298023224,0.0012500024167820811,-0.5,0.003043841104954481
156,0.20000000298023224,3.061515884555943e-17,-0.5,0.0027915535029023886
157,0.20000000298023224,8.902073860168457,0.5,0.0
158,0.20000000298023224,9.0,0.5,0.0
159,0.20000000298023224,8.80414867401123,0.5,0.0
160,0.20000000298023224,8.706222534179688,0.5,0.0
161,0.20000000298023224,8.608296394348145,0.5,0.0
162,0.20000000298023224,8.510371208190918,0.5,0.0
163,0.20000000298023224,8.412445068359375,0.5,0.0
164,0.20000000298023224,8.314518928527832,0.5,0.0
165,0.20000000298023224,8.216593742370605,0.5,0.0
166,0.20000000298023224,8.118667602539062,0.5,0.0
167,0.20000000298023224,8.02074146270752,0.5,0.0
168,0.20000000298023224,7.922815799713135,0.5,0.0
169,0.20000000298023224,7.82489013671875,0.5,0.0
170,0.20000000298023224,7.726964473724365,0.5,0.0
171,0.20000000298023224,7.629038333892822,0.5,0.0
172,0.20000000298023224,7.5311126708984375,0.5,0.0
173,0.20000000298023224,7.433187007904053,0.5,0.0
174,0.20000000298023224,7.33526086807251,0.5,0.0
175,0.20000000298023224,7.237335205078125,0.5,0.0
176,0.20000000298023224,7.13940954208374,0.5,0.0
177,0.20000000298023224,7.041483402252197,0.5,0.0
178,0.20000000298023224,6.9435577392578125,0.5,0.0
179,0.20000000298023224,6.845632076263428,0.5,0.0
180,0.20000000298023224,6.747705936431885,0.5,0.0
181,0.20000000298023224,6.6497802734375,0.5,0.0
182,0.20000000298023224,6.551854610443115,0.5,0.0
183,0.20000000298023224,6.453928470611572,0.5,0.0
184,0.20000000298023224,6.3560028076171875,0.5,0.0
185,0.20000000298023224,6.258077144622803,0.5,0.0
186,0.20000000298023224,6.16015100479126,0.5,0.0
187,0.20000000298023224,6.062225341796875,0.5,0.0
188,0.20000000298023224,5.96429967880249,0.5,0.0
189,0.20000000298023224,5.866373538970947,0.5,0.0
190,0.20000000298023224,5.7684478759765625,0.5,0.0
191,0.20000000298023224,5.670522212982178,0.5,0.0
192,0.20000000298023224,5.572596073150635,0.5,0.0
193,0.20000000298023224,5.47467041015625,0.5,0.0
194,0.20000000298023224,5.376744747161865,0.5,0.0
195,0.20000000298023224,5.278818607330322,0.5,0.0
196,0.20000000298023224,5.1808929443359375,0.5,0.0
197,0.20000000298023224,5.082967281341553,0.5,0.0
198,0.20000000298023224,4.98504114151001,0.5,0.0
199,0.20000000298023224,4.887115478515625,0.5,0.0
200,0.20000000298023224,4.78918981552124,0.5,0.0
201,0.20000000298023224,4.691263675689697,0.5,0.0
202,0.20000000298023224,4.5933380126953125,0.5,0.0
203,0.20000000298023224,4.495412349700928,0.5,0.0
204,0.20000000298023224,4.397486209869385,0.5,0.0
205,0.20000000298023224,4.299560546875,0.5,0.0
206,0.20000000298023224,4.201634883880615,0.5,0.0
207,0.20000000298023224,4.103708744049072,0.5,0.0
208,0.20000000298023224,4.0057830810546875,0.5,0.0
209,0.20000000298023224,3.9078571796417236,0.5,0.0
210,0.20000000298023224,3.8099312782287598,0.5,0.0
211,0.20000000298023224,3.712005615234375,0.5,0.0
212,0.20000000298023224,3.614079713821411,0.5,0.0
213,0.20000000298023224,3.5161538124084473,0.5,0.0
214,0.20000000298023224,3.4182281494140625,0.5,0.0
215,0.20000000298023224,3.3203022480010986,0.5,0.0
216,0.20000000298023224,3.2223763465881348,0.5,0.0
217,0.20000000298023224,3.12445068359375,0.5,0.0
218,0.20000000298023224,3.026524782180786,0.5,0.0
219,0.20000000298023224,2.9285988807678223,0.5,2.0685595745490825e-36
220,0.20000000298023224,2.8306732177734375,0.5,2.0102888832142646e-34
221,0.20000000298023224,2.7327473163604736,0.5,-4.790709961702955e-33
222,0.20000000298023224,2.6348214149475098,0.5,-1.3247759032566587e-31
223,0.20000000298023224,2.536895751953125,0.5,2.5027228290023888e-30
224,0.20000000298023224,2.438969850540161,0.5,5.497543553982168e-29
225,0.20000000298023224,2.3410439491271973,0.5,-1.093883912023229e-27
226,0.20000000298023224,2.2431182861328125,0.5,-1.8656905535122963e-26
227,0.20000000298023224,2.1451923847198486,0.5,3.8616908212867557e-25
228,0.20000000298023224,2.0472664833068848,0.5,5.1017748887868826e-24
229,0.20000000298023224,1.9493407011032104,0.5,-1.0874142131529146e-22
230,0.20000000298023224,1.8514149188995361,0.5,-1.1061476780333197e-21
231,0.20000000298023224,1.7534890174865723,0.5,2.4104529341522528e-20
232,0.20000000298023224,1.655563235282898,0.5,1.8702154276684457e-19
233,0.20000000298023224,1.5576374530792236,0.5,-4.150107821834205e-18
234,0.20000000298023224,1.4597115516662598,0.5,-2.4338662904378542e-17
235,0.20000000298023224,1.3617857694625854,0.5,5.473520552410184e-16
236,0.20000000298023224,1.2638599872589111,0.5,2.4359295369659126e-15
237,0.20000000298023224,1.1659340858459473,0.5,-5.4390601180939746e-14
238,0.20000000298023224,1.068008303642273,0.5,-1.913507736593309e-13
239,0.20000000298023224,8.902073860168457,-0.5,0.0
240,0.20000000298023224,9.0,-0.5,0.0
241,0.20000000298023224,8.80414867401123,-0.5,0.0
242,0.20000000298023224,8.706222534179688,-0.5,0.0
243,0.20000000298023224,8.608296394348145,-0.5,0.0
244,0.20000000298023224,8.510371208190918,-0.5,0.0
245,0.20000000298023224,8.412445068359375,-0.5,0.0
246,0.20000000298023224,8.314518928527832,-0.5,0.0
247,0.20000000298023224,8.216593742370605,-0.5,0.0
248,0.20000000298023224,8.118667602539062,-0.5,0.0
249,0.20000000298023224,8.02074146270752,-0.5,0.0
250,0.20000000298023224,7.922815799713135,-0.5,0.0
251,0.20000000298023224,7.82489013671875,-0.5,0.0
252,0.20000000298023224,7.726964473724365,-0.5,0.0
253,0.20000000298023224,7.629038333892822,-0.5,0.0
254,0.20000000298023224,7.5311126708984375,-0.5,0.0
255,0.20000000298023224,7.433187007904053,-0.5,0.0
256,0.20000000298023224,7.33526086807251,-0.5,0.0
257,0.20000000298023224,7.237335205078125,-0.5,0.0
258,0.20000000298023224,7.13940954208374,-0.5,0.0
259,0.20000000298023224,7.041483402252197,-0.5,0.0
260,0.20000000298023224,6.9435577392578125,-0.5,0.0
261,0.20000000298023224,6.845632076263428,-0.5,0.0
262,0.20000000298023224,6.747705936431885,-0.5,0.0
263,0.20000000298023224,6.6497802734375,-0.5,0.0
264,0.20000000298023224,6.551854610443115,-0.5,0.0
265,0.20000000298023224,6.453928470611572,-0.5,0.0
266,0.20000000298023224,6.3560028076171875,-0.5,0.0
267,0.20000000298023224,6.258077144622803,-0.5,0.0
268,0.20000000298023224,6.16015100479126,-0.5,0.0
269,0.20000000298023224,6.062225341796875,-0.5,0.0
270,0.20000000298023224,5.96429967880249,-0.5,0.0
271,0.20000000298023224,5.866373538970947,-0.5,0.0
272,0.20000000298023224,5.7684478759765625,-0.5,0.0
273,0.20000000298023224,5.670522212982178,-0.5,0.0
274,0.20000000298023224,5.572596073150635,-0.5,0.0
275,0.20000000298023224,5.47467041015625,-0.5,0.0
276,0.20000000298023224,5.376744747161865,-0.5,0.0
277,0.20000000298023224,5.278818607330322,-0.5,0.0
278,0.20000000298023224,5.1808929443359375,-0.5,0.0
279,0.20000000298023224,5.082967281341553,-0.5,0.0
280,0.20000000298023224,4.98504114151001,-0.5,0.0
281,0.20000000298023224,4.887115478515625,-0.5,0.0
282,0.20000000298023224,4.78918981552124,-0.5,0.0
283,0.20000000298023224,4.691263675689697,-0.5,0.0
284,0.20000000298023224,4.5933380126953125,-0.5,0.0
285,0.20000000298023224,4.495412349700928,-0.5,0.0
286,0.20000000298023224,4.397486209869385,-0.5,0.0
287,0.20000000298023224,4.299560546875,-0.5,0.0
288,0.20000000298023224,4.201634883880615,-0.5,0.0
289,0.20000000298023224,4.103708744049072,-0.5,0.0
290,0.20000000298023224,4.0057830810546875,-0.5,0.0
291,0.20000000298023224,3.9078571796417236,-0.5,0.0
292,0.20000000298023224,3.8099312782287598,-0.5,0.0
293,0.20000000298023224,3.712005615234375,-0.5,0.0
294,0.20000000298023224,3.614079713821411,-0.5,0.0
295,0.20000000298023224,3.5161538124084473,-0.5,0.0
296,0.20000000298023224,3.4182281494140625,-0.5,0.0
297,0.20000000298023224,3.3203022480010986,-0.5,0.0
298,0.20000000298023224,3.2223763465881348,-0.5,0.0
299,0.20000000298023224,3.12445068359375,-0.5,0.0
300,0.20000000298023224,3.026524782180786,-0.5,0.0
301,0.20000000298023224,2.9285988807678223,-0.5,2.68438168622026e-36
302,0.20000000298023224,2.8306732177734375,-0.5,2.149269508857403e-34
303,0.20000000298023224,2.7327473163604736,-0.5,-6.188860207644262e-33
304,0.20000000298023224,2.6348214149475098,-0.5,-1.3884326839356082e-31
305,0.20000000298023224,2.536895751953125,-0.5,3.1764441565999056e-30
306,0.20000000298023224,2.438969850540161,-0.5,5.671012064073126e-29
307,0.20000000298023224,2.3410439491271973,-0.5,-1.3604967497935706e-27
308,0.20000000298023224,2.2431182861328125,-0.5,-1.8926773001906325e-26
309,0.20000000298023224,2.1451923847198486,-0.5,4.72120630000292e-25
310,0.20000000298023224,2.0472664833068848,-0.5,5.084599809158411e-24
311,0.20000000298023224,1.9493407011032104,-0.5,-1.310670305919365e-22
312,0.20000000298023224,1.8514149188995361,-0.5,-1.0815831805334616e-21
313,0.20000000298023224,1.7534890174865723,-0.5,2.87239857113974e-20
314,0.20000000298023224,1.655563235282898,-0.5,1.7912137338089789e-19
315,0.20000000298023224,1.5576374530792236,-0.5,-4.90312217989481e-18
316,0.20000000298023224,1.4597115516662598,-0.5,-2.2816761419483053e-17
317,0.20000000298023224,1.3617857694625854,-0.5,6.428323089730425e-16
318,0.20000000298023224,1.2638599872589111,-0.5,2.2426601235667675e-15
319,0.20000000298023224,1.1659340858459473,-0.5,-6.364880004343723e-14
320,0.20000000298023224,1.068008303642273,-0.5,-1.7506376665150924e-13
321,0.20000000298023224,8.902073860168457,2.3254590034484863,0.0
322,0.20000000298023224,9.0,2.3254590034484863,0.0
323,0.20000000298023224,8.80414867401123,2.3254590034484863,0.0
324,0.20000000298023224,8.706222534179688,2.3254590034484863,0.0
325,0.20000000298023224,8.608296394348145,2.3254590034484863,0.0
326,0.20000000298023224,8.510371208190918,2.3254590034484863,0.0
327,0.20000000298023224,8.412445068359375,2.3254590034484863,0.0
328,0.20000000298023224,8.314518928527832,2.3254590034484863,0.0
329,0.20000000298023224,8.216593742370605,2.3254590034484863,0.0
330,0.20000000298023224,8.118667602539062,2.3254590034484863,0.0
331,0.20000000298023224,8.02074146270752,2.3254590034484863,0.0
332,0.20000000298023224,7.922815799713135,2.3254590034484863,0.0
333,0.20000000298023224,7.82489013671875,2.3254590034484863,0.0
334,0.20000000298023224,7.726964473724365,2.3254590034484863,0.0
335,0.20000000298023224,7.629038333892822,2.3254590034484863,0.0
336,0.20000000298023224,7.5311126708984375,2.3254590034484863,0.0
337,0.20000000298023224,7.433187007904053,2.3254590034484863,0.0
338,0.20000000298023224,7.33526086807251,2.3254590034484863,0.0
339,0.20000000298023224,7.237335205078125,2.3254590034484863,0.0
340,0.20000000298023224,7.13940954208374,2.3254590034484863,0.0
341,0.20000000298023224,7.041483402252197,2.3254590034484863,0.0
342,0.20000000298023224,6.9435577392578125,2.3254590034484863,0.0
343,0.20000000298023224,6.845632076263428,2.3254590034484863,0.0
344,0.20000000298023224,6.747705936431885,2.3254590034484863,0.0
345,0.20000000298023224,6.6497802734375,2.3254590034484863,0.0
346,0.20000000298023224,6.551854610443115,2.3254590034484863,0.0
347,0.20000000298023224,6.453928470611572,2.3254590034484863,0.0
348,0.20000000298023224,6.3560028076171875,2.3254590034484863,0.0
349,0.20000000298023224,6.258077144622803,2.3254590034484863,0.0
350,0.20000000298023224,6.16015100479126,2.3254590034484863,0.0
351,0.20000000298023224,6.062225341796875,2.3254590034484863,0.0
352,0.20000000298023224,5.96429967880249,2.3254590034484863,0.0
353,0.20000000298023224,5.866373538970947,2.3254590034484863,0.0
354,0.20000000298023224,5.7684478759765625,2.3254590034484863,0.0
355,0.20000000298023224,5.670522212982178,2.3254590034484863,0.0
356,0.20000000298023224,5.572596073150635,2.3254590034484863,0.0
357,0.20000000298023224,5.47467041015625,2.3254590034484863,0.0
358,0.20000000298023224,5.376744747161865,2.3254590034484863,0.0
359,0.20000000298023224,5.278818607330322,2.3254590034484863,0.0
360,0.20000000298023224,5.1808929443359375,2.3254590034484863,0.0
361,0.20000000298023224,5.082967281341553,2.3254590034484863,0.0
362,0.20000000298023224,4.98504114151001,2.3254590034484863,0.0
363,0.20000000298023224,4.887115478515625,2.3254590034484863,0.0
364,0.20000000298023224,4.78918981552124,2.3254590034484863,0.0
365,0.20000000298023224,4.691263675689697,2.3254590034484863,0.0
366,0.20000000298023224,4.5933380126953125,2.3254590034484863,0.0
367,0.20000000298023224,4.495412349700928,2.3254590034484863,0.0
368,0.20000000298023224,4.397486209869385,2.3254590034484863,0.0
369,0.20000000298023224,4.299560546875,2.3254590034484863,0.0
370,0.20000000298023224,4.201634883880615,2.3254590034484863,0.0
371,0.20000000298023224,4.103708744049072,2.3254590034484863,0.0
372,0.20000000298023224,4.0057830810546875,2.3254590034484863,0.0
373,0.20000000298023224,3.9078571796417236,2.3254590034484863,0.0
374,0.20000000298023224,3.8099312782287598,2.3254590034484863,0.0
375,0.20000000298023224,3.712005615234375,2.3254590034484863,0.0
376,0.20000000298023224,3.614079713821411,2.3254590034484863,0.0
377,0.20000000298023224,3.5161538124084473,2.3254590034484863,0.0
378,0.20000000298023224,3.4182281494140625,2.3254590034484863,0.0
379,0.20000000298023224,3.3203022480010986,2.3254590034484863,0.0
380,0.20000000298023224,3.2223763465881348,2.3254590034484863,0.0
381,0.20000000298023224,3.12445068359375,2.3254590034484863,0.0
382,0.20000000298023224,3.026524782180786,2.3254590034484863,0.0
383,0.20000000298023224,2.9285988807678223,2.3254590034484863,0.0
384,0.20000000298023224,2.8306732177734375,2.3254590034484863,0.0
385,0.20000000298023224,2.7327473163604736,2.3254590034484863,0.0
386,0.20000000298023224,2.6348214149475098,2.3254590034484863,0.0
387,0.20000000298023224,2.536895751953125,2.3254590034484863,0.0
388,0.20000000298023224,2.438969850540161,2.3254590034484863,0.0
389,0.20000000298023224,2.3410439491271973,2.3254590034484863,0.0
390,0.20000000298023224,2.2431182861328125,2.3254590034484863,0.0
391,0.20000000298023224,2.1451923847198486,2.3254590034484863,0.0
392,0.20000000298023224,2.0472664833068848,2.3254590034484863,0.0
393,0.20000000298023224,1.9493407011032104,2.3254590034484863,0.0
394,0.20000000298023224,1.8514149188995361,2.3254590034484863,0.0
395,0.20000000298023224,1.7534890174865723,2.3254590034484863,0.0
396,0.20000000298023224,1.655563235282898,2.3254590034484863,0.0
397,0.20000000298023224,1.5576374530792236,2.3254590034484863,0.0
398,0.20000000298023224,1.4597115516662598,2.3254590034484863,0.0
399,0.20000000298023224,1.3617857694625854,2.3254590034484863,0.0
400,0.20000000298023224,1.2638599872589111,2.3254590034484863,0.0
401,0.20000000298023224,1.1659340858459473,2.3254590034484863,-1.4247248115320136e-38
402,0.20000000298023224,1.068008303642273,2.3254590034484863,-2.8896874712619935e-36
403,0.20000000298023224,0.9700824618339539,2.3254590034484863,-2.3369506416060868e-35
404,0.20000000298023224,0.9700824618339539,2.148914337158203,1.125266579237605e-33
405,0.20000000298023224,0.9700824618339539,1.9893345832824707,1.08740412660281e-32
406,0.20000000298023224,0.9700824618339539,1.8450894355773926,-5.93354189425018e-31
407,0.20000000298023224,0.9700824618339539,1.714705228805542,-2.2904095532551744e-30
408,0.20000000298023224,0.9700824618339539,1.5968501567840576,1.8058509808789868e-28
409,0.20000000298023224,0.9700824618339539,1.4903202056884766,1.5523846372055297e-28
410,0.20000000298023224,0.9700824618339539,1.3940269947052002,-3.3313586783019595e-26
411,0.20000000298023224,0.9700824618339539,1.3069870471954346,1.418073465483197e-26
412,0.20000000298023224,0.9700824618339539,1.2283109426498413,3.9411972029993935e-24
413,0.20000000298023224,0.9700824618339539,1.1571952104568481,-1.708441781678708e-24
414,0.20000000298023224,0.9700824618339539,1.0929131507873535,-3.117700728645929e-22
415,0.20000000298023224,0.9700824618339539,1.0348081588745117,-1.8300285580130153e-22
416,0.20000000298023224,0.9700824618339539,0.9822867512702942,1.6303208038775928e-20
417,0.20000000298023224,0.9700824618339539,0.9348122477531433,3.782028088131564e-20
418,0.20000000298023224,0.9700824618339539,0.8918997645378113,-5.039433479832576e-19
419,0.20000000298023224,0.9700824618339539,0.8531109094619751,-2.403595988152752e-18
420,0.20000000298023224,0.9700824618339539,0.8180493712425232,5.737241183425932e-18
421,0.20000000298023224,0.9700824618339539,0.786357045173645,6.881286399071075e-17
422,0.20000000298023224,0.9700824618339539,0.7577101588249207,1.374431526766188e-16
